route,airline_nm,direct,depart_dt,col_pre_depart_dt,search_dt,col_days_bf_depart,ticket_price,price_on_depart_date,col_saving_rate,col_day_of_week
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-01,-30,900.0,912.0,1.3157894736842104,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-02,-29,900.0,912.0,1.3157894736842104,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-03,-28,909.0,912.0,0.3289473684210526,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-04,-27,909.0,912.0,0.3289473684210526,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-05,-26,891.0,912.0,2.302631578947368,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-06,-25,898.0,912.0,1.5350877192982455,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-07,-24,901.0,912.0,1.2061403508771928,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-08,-23,901.0,912.0,1.2061403508771928,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-09,-22,900.0,912.0,1.3157894736842104,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-10,-21,901.0,912.0,1.2061403508771928,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-11,-20,899.0,912.0,1.425438596491228,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-12,-19,896.0,912.0,1.7543859649122806,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-13,-18,910.0,912.0,0.21929824561403508,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-14,-17,893.0,912.0,2.083333333333333,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-15,-16,904.0,912.0,0.8771929824561403,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-16,-15,904.0,912.0,0.8771929824561403,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-17,-14,906.0,912.0,0.6578947368421052,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-18,-13,925.0,912.0,-1.425438596491228,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-19,-12,900.0,912.0,1.3157894736842104,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-20,-11,899.0,912.0,1.425438596491228,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-21,-10,901.0,912.0,1.2061403508771928,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-22,-9,898.0,912.0,1.5350877192982455,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-23,-8,899.0,912.0,1.425438596491228,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-24,-7,899.0,912.0,1.425438596491228,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-25,-6,895.0,912.0,1.8640350877192982,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-26,-5,900.0,912.0,1.3157894736842104,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-27,-4,897.0,912.0,1.644736842105263,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-28,-3,896.0,912.0,1.7543859649122806,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-29,-2,891.0,912.0,2.302631578947368,Monday
LON-to-HND,ANA,direct, 1/5,2023-05-01,2023-04-30,-1,907.0,912.0,0.5482456140350876,Monday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-10,-30,901.0,915.0,1.530054644808743,Wednesday
LON-to-HND,British Airways,direct, 10/5,2023-05-10,2023-04-10,-30,1067.0,1064.0,-0.28195488721804507,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-11,-29,899.0,915.0,1.7486338797814207,Wednesday
LON-to-HND,British Airways,direct, 10/5,2023-05-10,2023-04-11,-29,1060.0,1064.0,0.37593984962406013,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-13,-27,910.0,915.0,0.5464480874316939,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-14,-26,893.0,915.0,2.4043715846994536,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-15,-25,904.0,915.0,1.2021857923497268,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-16,-24,904.0,915.0,1.2021857923497268,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-17,-23,906.0,915.0,0.9836065573770492,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-18,-22,908.0,915.0,0.7650273224043715,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-19,-21,899.0,915.0,1.7486338797814207,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-20,-20,901.0,915.0,1.530054644808743,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-21,-19,901.0,915.0,1.530054644808743,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-22,-18,899.0,915.0,1.7486338797814207,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-23,-17,899.0,915.0,1.7486338797814207,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-24,-16,899.0,915.0,1.7486338797814207,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-25,-15,909.0,915.0,0.6557377049180327,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-27,-13,897.0,915.0,1.9672131147540983,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-29,-11,891.0,915.0,2.622950819672131,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-04-30,-10,892.0,915.0,2.5136612021857925,Wednesday
LON-to-HND,British Airways,direct, 10/5,2023-05-10,2023-04-30,-10,1059.0,1064.0,0.4699248120300752,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-05-01,-9,891.0,915.0,2.622950819672131,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-05-02,-8,899.0,915.0,1.7486338797814207,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-05-03,-7,904.0,915.0,1.2021857923497268,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-05-04,-6,892.0,915.0,2.5136612021857925,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-05-05,-5,893.0,915.0,2.4043715846994536,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-05-06,-4,893.0,915.0,2.4043715846994536,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-05-07,-3,893.0,915.0,2.4043715846994536,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-05-08,-2,893.0,915.0,2.4043715846994536,Wednesday
LON-to-HND,ANA,direct, 10/5,2023-05-10,2023-05-09,-1,911.0,915.0,0.4371584699453552,Wednesday
LON-to-HND,ANA,direct, 11/5,2023-05-11,2023-04-11,-30,899.0,909.0,1.1001100110011002,Thursday
LON-to-HND,ANA,direct, 11/5,2023-05-11,2023-04-13,-28,910.0,909.0,-0.11001100110011001,Thursday
LON-to-HND,ANA,direct, 11/5,2023-05-11,2023-04-14,-27,893.0,909.0,1.7601760176017602,Thursday
LON-to-HND,ANA,direct, 11/5,2023-05-11,2023-04-15,-26,904.0,909.0,0.5500550055005501,Thursday
LON-to-HND,ANA,direct, 11/5,2023-05-11,2023-04-16,-25,904.0,909.0,0.5500550055005501,Thursday
LON-to-HND,ANA,direct, 11/5,2023-05-11,2023-04-17,-24,906.0,909.0,0.33003300330033003,Thursday
LON-to-HND,ANA,direct, 11/5,2023-05-11,2023-04-18,-23,902.0,909.0,0.7700770077007701,Thursday
LON-to-HND,ANA,direct, 11/5,2023-05-11,2023-04-19,-22,899.0,909.0,1.1001100110011002,Thursday
LON-to-HND,ANA,direct, 11/5,2023-05-11,2023-04-20,-21,907.0,909.0,0.22002200220022003,Thursday
